week_number,sales_depot_id,sales_channel_id,route_id,client_id,product_id,town,state,client_type,client_name,short_name,brand,weight,pieces,sales_unit_this_week,sales_this_week,returns_unit_next_week,returns_next_week,Real - Procura,Pred - Procura,Pred - Probabilidade de Procura,Pred - Procura - Descrição
8,1122,1,1094,605565,1182,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Individual,MONTER,Tostado ,BIM,210.0,unknown,15,209.1,0,0.0,1.0,1,0.8211485,Procura Alta
7,1383,4,6610,4234331,5328,2309 NORTE,JALISCO,Small Franchise,f  gld s922 carretera libre a zapotlanejo,Submarinos Vainilla ,MLA,105.0,3.0,5,46.35,0,0.0,1.0,1,0.9084848,Procura Alta
8,2213,1,4110,1899375,43069,2396 RUIZ CORTINEZ,TABASCO,Individual,LETI,Pinguinos ,MLA,80.0,2.0,5,37.05,0,0.0,1.0,1,0.7965825,Procura Alta
9,2235,1,1101,570426,1309,2384 CIUDAD DEL CARMEN,CAMPECHE,Supermarket,SUPER TIENDAS DEL HOGAR BOLIVAR,Bimbunuelos ,BIM,66.0,4.0,13,87.88,0,0.0,1.0,1,0.6539674,Procura Alta
7,2013,1,2010,35292,43064,2177 AGENCIA SUANDY,ESTADO DE MÉXICO,General Market/Mart,MISC ILSE IVONNE,Submarinos Fresa ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.26378924,Procura Baixa
9,3217,1,2111,1677462,36745,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",General Market/Mart,COMERCIALIZADORA LA SUIZA,Canelitas Tubo ,MLA,207.0,unknown,4,46.12,0,0.0,1.0,0,0.37138584,Procura Baixa
9,1213,1,2189,647589,33871,2041 AG. TULTITLAN,ESTADO DE MÉXICO,Small Franchise,LA VENTANITA,Principe Crunch ,MLA,60.0,8.0,4,31.12,0,0.0,1.0,1,0.5231576,Procura Alta
7,1471,1,4447,1544752,31471,2516 ESCOBEDO,NUEVO LEÓN,Supermarket,SUPER CARNES DEL SUR,Triki Trakes Tubo ,MLA,174.0,20.0,5,49.95,0,0.0,1.0,1,0.51542103,Procura Alta
8,1219,1,1113,334492,35651,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,Individual,SANDY,Madalenas ,BIM,93.0,3.0,20,150.0,0,0.0,1.0,1,0.862088,Procura Alta
9,4017,4,4907,688308,43188,2481 WONDER GUERRERO,NUEVO LEÓN,Oxxo Store,OXXO ANTONIO I  VILLARREAL,Medias Noches ,BIM,340.0,8.0,4,58.8,0,0.0,1.0,1,0.8168002,Procura Alta
9,4017,4,4907,688308,43188,2481 WONDER GUERRERO,NUEVO LEÓN,Oxxo Store,OXXO ANTONIO I VILLARREAL,Medias Noches ,BIM,340.0,8.0,4,58.8,0,0.0,1.0,1,0.8168002,Procura Alta
7,1116,1,1167,1233489,31423,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Individual,TOMMY,Donas Azucar Tubo ,BIM,158.0,10.0,5,53.45,0,0.0,1.0,1,0.5405853,Procura Alta
8,1232,1,2104,1599862,30532,2059 Queretaro Balvanera,Queretaro de Arteaga,Fresh Market,FRUTAS Y VERDURAS,Principe ,MLA,106.0,10.0,4,31.12,0,0.0,1.0,1,0.8859097,Procura Alta
9,1622,1,1059,2195210,3631,2375 VERACRUZ NORTE,VERACRUZ,Small Franchise,LA MEXICANITA,Pan Integral ,BIM,370.0,unknown,8,130.8,0,0.0,1.0,1,0.5357365,Procura Alta
8,1138,1,1437,259807,1240,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Small Franchise,LA PASADITA,Mantecadas Vainilla ,BIM,125.0,4.0,9,75.42,0,0.0,1.0,1,0.9037302,Procura Alta
7,2644,1,1111,1112220,41938,2189 ACAPULCO SAN ISIDRO,GUERRERO,Small Franchise,EL MANGUITO II,Mantecadas Nuez ,BIM,123.0,unknown,2,19.82,0,0.0,0.0,1,0.51356745,Procura Alta
8,1215,1,1406,1113581,48417,2049 AG. IZTAPALAPA 1,"MÉXICO, D.F.",Individual,MIRANDA,Bran Frut Fresa ,BIM,48.0,unknown,15,68.7,0,0.0,1.0,1,0.85441846,Procura Alta
9,1127,1,1415,859556,1232,2003 AG. COACALCO,ESTADO DE MÉXICO,Individual,OASIS PANALILLOS,Panque Nuez ,BIM,255.0,unknown,7,127.68,0,0.0,1.0,1,0.5342855,Procura Alta
9,1315,1,1061,4638591,1150,2268 PALOMAR,JALISCO,NO IDENTIFICADO,NO IDENTIFICADO,Medias Noches ,BIM,340.0,8.0,3,41.88,0,0.0,0.0,1,0.6951237,Procura Alta
8,1331,1,1006,202286,1125,2254 AUTLAN_BM,JALISCO,Small Franchise,MA DE LA LUZ AGUILAR COVARRUBIAS,Tortillinas ,TR,255.0,10.0,5,48.0,0,0.0,1.0,1,0.8435651,Procura Alta
6,1541,1,2001,158780,36261,2570 SANTA ANA,SONORA,Eatery,FRUTERIA HERMOSILLO,Twinkies Vainilla ,MLA,38.0,1.0,25,74.0,0,0.0,1.0,1,0.889983,Procura Alta
6,2239,4,6604,7547097,5337,2399 TAPACHULA,CHIAPAS,Oxxo Store,OXXO 9A NORTE,Submarinos Fresa ,MLA,105.0,3.0,5,46.35,0,0.0,1.0,1,0.7699632,Procura Alta
7,1120,1,4412,174061,31625,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,ARENAL,Chocochispas ,LAR,280.0,unknown,2,26.48,0,0.0,0.0,0,0.35901615,Procura Baixa
8,1312,1,2158,68844,31507,2278 ZAPOPAN BIMBO,JALISCO,Individual,JESUS GUERRERO SALAZAR,Polvoron ,MLA,113.0,6.0,6,37.5,0,0.0,1.0,1,0.78354144,Procura Alta
9,1211,7,3308,56632,48417,2027 AG. VALLEJO,"MÉXICO, D.F.",Individual,MARTIN,Bran Frut Fresa ,BIM,48.0,unknown,11,50.38,0,0.0,1.0,1,0.9433322,Procura Alta
9,1213,1,1412,350705,1272,2041 AG. TULTITLAN,ESTADO DE MÉXICO,Individual,MISSAEL,Conchas Chocolate ,BIM,120.0,2.0,3,31.41,0,0.0,0.0,0,0.21037789,Procura Baixa
8,2071,1,4443,1734733,31471,2296 IRAPUATO SAN MIGUELITO,GUANAJUATO,General Market/Mart,ABARROTES LA MAR,Triki Trakes Tubo ,MLA,174.0,20.0,1,9.99,0,0.0,0.0,0,0.3974413,Procura Baixa
7,1631,1,2808,759742,35309,2372 AG.TULANCINGO,HIDALGO,Individual,AB CASTILLO,Barritas Pina ,MLA,75.0,unknown,10,62.5,0,0.0,1.0,1,0.8825679,Procura Alta
7,2211,1,1034,1558630,1109,2390 INDUSTRIAL,TABASCO,Eatery,PAPELERIA Y ABARROTES EL ESTUDIANTE,Pan Blanco Chico ,BIM,360.0,unknown,6,90.06,0,0.0,1.0,0,0.4643587,Procura Baixa
8,1911,1,2161,107437,37361,2309 NORTE,JALISCO,Individual,SERGIO RAMIREZ MEDINA,Canelitas ,MLA,120.0,unknown,18,112.5,0,0.0,1.0,1,0.78449833,Procura Alta
6,2038,1,1019,502013,1160,2164 LAZARO CARDENAS,MICHOACÁN,Individual,JOSE ALBERTO VALLEJO,Bimbollos ,BIM,450.0,8.0,8,150.88,0,0.0,1.0,0,0.26531106,Procura Baixa
9,1219,1,4412,322090,37058,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,Individual,COBA,Choco Roles ,MLA,80.0,2.0,3,22.5,0,0.0,0.0,1,0.89278585,Procura Alta
9,1549,1,1038,2280117,43175,2555 ENSENADA II,BAJA CALIFORNIA NORTE,General Market/Mart,ABARROTES EL BUEN PROVECHO,Pan Blanco Chico ,BIM,360.0,unknown,7,110.95,0,0.0,1.0,1,0.5086332,Procura Alta
7,1212,1,1022,2134175,1109,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Small Franchise,LOS WUINERS,Pan Blanco Chico ,BIM,360.0,unknown,8,120.08,0,0.0,1.0,1,0.5322453,Procura Alta
7,1116,1,1161,17862,1284,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Small Franchise,LA FORTUNA,Rebanada ,BIM,55.0,2.0,10,30.2,0,0.0,1.0,1,0.9788142,Procura Alta
8,1531,1,1013,870026,1160,2566 NOGALES_BW,SONORA,Individual,MARIA,Bimbollos ,BIM,450.0,8.0,1,18.86,0,0.0,0.0,0,0.23473036,Procura Baixa
7,1245,1,4413,264569,43285,2036 APIZACO MARINELA,TLAXCALA,Small Franchise,MARIA DEL SOCORRO,Gansito ,MLA,50.0,1.0,38,200.64,0,0.0,1.0,1,0.9891769,Procura Alta
9,2016,1,1175,451134,1278,2157 CUAUTLA,MORELOS,Small Franchise,SAN FRANCISCO,Nito ,BIM,62.0,1.0,15,67.5,0,0.0,1.0,1,0.973854,Procura Alta
9,1130,1,1414,166271,1309,2010 AG. LOS REYES,ESTADO DE MÉXICO,Individual,SANDY,Bimbunuelos ,BIM,66.0,4.0,20,135.2,0,0.0,1.0,1,0.623174,Procura Alta
8,2014,1,1103,273568,1250,2151 ACAPULCO ESCENICA,GUERRERO,Small Franchise,EL ARCA,Donas Azucar ,BIM,105.0,4.0,13,99.32,0,0.0,1.0,1,0.668944,Procura Alta
9,1130,1,1604,324767,31719,2010 AG. LOS REYES,ESTADO DE MÉXICO,Individual,DON RAMON,Mantecadas ,TR,105.0,2.0,3,22.77,0,0.0,0.0,0,0.26793614,Procura Baixa
6,2057,1,1061,270380,4767,2057 PUEBLA SUR MARINELA,PUEBLA,Supermarket,SUPER EL CARACOL,Tostado Doble Fibra ,BIM,250.0,unknown,8,118.32,0,0.0,1.0,0,0.41476685,Procura Baixa
9,2012,1,1158,2416463,35651,2176 TOLUCA SAN ANTONIO,ESTADO DE MÉXICO,Small Franchise,MANUEL MAYA,Madalenas ,BIM,93.0,3.0,20,150.0,0,0.0,1.0,1,0.858439,Procura Alta
7,1477,4,7054,15903,31184,2487 AEROPUERTO,NUEVO LEÓN,General Market/Mart,7 ELEVEN ZANJA,Tostada Clasica ,SAN,216.0,unknown,6,98.82,0,0.0,1.0,1,0.59973246,Procura Alta
7,1491,4,6623,40824,34054,2462 JUAREZ BIMBO,CHIHUAHUA,Small Franchise,del rio 105,Nito ,BIM,62.0,1.0,19,97.28,0,0.0,1.0,1,0.8818875,Procura Alta
8,2653,1,1054,215536,1109,2190 BI_SAN FRANCISCO DEL RINCON,GUANAJUATO,Small Franchise,LA BIENVENIDA,Pan Blanco Chico ,BIM,360.0,unknown,2,30.02,0,0.0,0.0,1,0.7517773,Procura Alta
7,2060,1,1210,21053,1146,2301 CUBILETE,GUANAJUATO,Supermarket,MI SUPER,Pan Integral ,BIM,675.0,unknown,4,85.56,0,0.0,1.0,1,0.85089743,Procura Alta
7,2037,1,1106,265529,47840,2153 APATZINGAN,MICHOACÁN,Small Franchise,ABARROTERA MORELIA S A DE C V,Tortilla Hna RB ,DH,260.0,10.0,2,16.0,0,0.0,0.0,1,0.9476424,Procura Alta
7,2037,1,1106,265529,47840,2153 APATZINGAN,MICHOACÁN,Small Franchise,ABARROTERA MORELIA S A  DE C V,Tortilla Hna RB ,DH,260.0,10.0,2,16.0,0,0.0,0.0,1,0.9476424,Procura Alta
8,1550,1,1015,2489415,1150,2572 TIJUANA EL FLORIDO,BAJA CALIFORNIA NORTE,Individual,CONCHITA,Medias Noches ,BIM,340.0,8.0,2,29.52,0,0.0,0.0,1,0.7671849,Procura Alta
9,1124,1,1632,399271,31720,2021 AG. XOCHIMILCO 2,"MÉXICO, D.F.",Small Franchise,LA MICHOACANA,Mantecadas Chocolate ,TR,95.0,2.0,2,16.76,0,0.0,0.0,1,0.773556,Procura Alta
6,1633,1,2113,105057,43058,2360 OAXACA BIMBO,OAXACA,Small Franchise,EL LAUREL,Sponch ,MLA,120.0,8.0,4,37.4,0,0.0,1.0,1,0.76787937,Procura Alta
7,1216,1,4428,4502674,32815,2007 AG. LA VILLA,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Saladas ,LAR,175.0,unknown,2,14.1,0,0.0,0.0,0,0.48748925,Procura Baixa
6,2017,1,1166,2094391,48417,2158 CUERNAVACA CIVAC,MORELOS,Individual,ODY,Bran Frut Fresa ,BIM,48.0,unknown,5,22.9,0,0.0,1.0,1,0.83229613,Procura Alta
6,2017,1,1175,2339609,31423,2158 CUERNAVACA CIVAC,MORELOS,Eatery,CREMERIA ABRIL,Donas Azucar Tubo ,BIM,158.0,10.0,1,10.69,0,0.0,0.0,0,0.4692829,Procura Baixa
6,2030,1,2014,210573,43147,2165 LEON SAN JUAN BOSCO,GUANAJUATO,Small Franchise,EL CHINO,Dalmata ,MLA,55.0,1.0,5,22.7,0,0.0,1.0,1,0.6933225,Procura Alta
9,1387,1,1111,46238,43198,2272 SAN LUIS REY,SAN LUIS POTOSÍ,Individual,ROSY,Colchones ,BIM,130.0,6.0,2,15.28,0,0.0,0.0,1,0.6531852,Procura Alta
8,22362,4,6607,1048312,31717,2362 AG.PACHUCA,HIDALGO,Hospital/Pharmacy,FARMACIA GUADALAJARA ALLENDE,Bigotes Chocolate ,TR,60.0,unknown,19,112.48,0,0.0,1.0,1,0.94766647,Procura Alta
7,1213,1,1002,331165,3144,2041 AG. TULTITLAN,ESTADO DE MÉXICO,Individual,PIRULES,Pan Multigrano ,BIM,540.0,unknown,3,63.96,0,0.0,0.0,0,0.3479077,Procura Baixa
8,1383,4,6605,1877347,5350,2309 NORTE,JALISCO,Hospital/Pharmacy,FARMACIA GUADALAJARA ARCOS DE LOMA DORADA,Pay Pina ,MLA,85.0,1.0,2,21.9,0,0.0,0.0,1,0.82174623,Procura Alta
6,3213,1,2118,39144,36747,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,LAS HUERTAS,Triki Trakes Tubo ,MLA,200.0,unknown,3,34.59,0,0.0,0.0,0,0.4976057,Procura Baixa
8,2015,1,1004,4633518,1125,2154 ATLACOMULCO,ESTADO DE MÉXICO,NO IDENTIFICADO,NO IDENTIFICADO,Tortillinas ,TR,255.0,10.0,5,48.0,0,0.0,1.0,1,0.9447564,Procura Alta
8,1633,1,1107,242124,41938,2360 OAXACA BIMBO,OAXACA,Individual,CHABELITA,Mantecadas Nuez ,BIM,123.0,unknown,3,29.73,0,0.0,0.0,0,0.42213807,Procura Baixa
9,3217,1,4405,111034,43067,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",Individual,ESMERALDA,Pay Nuez ,MLA,70.0,1.0,3,28.89,0,0.0,0.0,0,0.44739014,Procura Baixa
8,22362,1,1654,309067,30214,2362 AG.PACHUCA,HIDALGO,Small Franchise,LA VICKY,Tartinas Fresa ,TR,104.0,8.0,3,27.0,0,0.0,0.0,0,0.38945225,Procura Baixa
8,2017,1,1074,124400,3631,2158 CUERNAVACA CIVAC,MORELOS,Small Franchise,EL MAC,Pan Integral ,BIM,370.0,unknown,1,16.35,0,0.0,0.0,1,0.5553255,Procura Alta
9,1420,1,2139,175673,37361,2478 SAN NICOLAS,NUEVO LEÓN,General Market/Mart,ABARROTES SILVA,Canelitas ,MLA,120.0,unknown,5,31.25,0,0.0,1.0,1,0.8088389,Procura Alta
9,1227,1,1611,7890,4259,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO,Individual,L M  DON FIDEL,Conchas ,TR,180.0,3.0,3,37.77,2,25.18,0.0,0,0.083668835,Procura Baixa
8,3213,1,1025,20362,1109,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,MEXICANA DE FRAMBUESA,Pan Blanco Chico ,BIM,360.0,unknown,8,120.08,0,0.0,1.0,1,0.6198818,Procura Alta
8,1111,1,1621,66267,4245,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,LILI,Conchas ,TR,120.0,2.0,6,62.88,0,0.0,1.0,0,0.39048803,Procura Baixa
8,2229,1,6512,2181445,9217,2386 COATZACOALCOS MLA.,VERACRUZ,General Market/Mart,ABARROTES EL MANGUITO,Cuernitos Famili Pack ,TR,150.0,3.0,2,18.0,0,0.0,0.0,0,0.48209494,Procura Baixa
8,1236,1,1124,87690,1220,2056 PUEBLA NORTE MARINELA,PUEBLA,Individual,MILENIUN,Colchones ,BIM,130.0,6.0,9,68.76,0,0.0,1.0,0,0.28087494,Procura Baixa
7,1130,1,1409,324579,1309,2010 AG. LOS REYES,ESTADO DE MÉXICO,Small Franchise,2 HERMANOS,Bimbunuelos ,BIM,66.0,4.0,9,60.84,0,0.0,1.0,1,0.7090304,Procura Alta
9,2213,1,2903,1539646,30532,2396 RUIZ CORTINEZ,TABASCO,General Market/Mart,ABARROTES MONTERREY SUC BOSQUES DE SALOYA,Principe ,MLA,106.0,10.0,15,116.7,0,0.0,1.0,1,0.80164015,Procura Alta
6,1659,2,1583,1848654,34915,2364 PUEBLA NORTE BIMBO,PUEBLA,Walmart,WAL MART ANGELOPOLIS,Bimbunuelos ,BIM,198.0,12.0,8,119.2,0,0.0,1.0,1,0.6353857,Procura Alta
9,1657,4,6638,764154,37057,2365 PUEBLA SUR BIMBO,PUEBLA,Oxxo Store,OXXO EXPRESS SERVI PLAZA,Choco Roles ,MLA,80.0,2.0,38,288.04,0,0.0,1.0,1,0.9154631,Procura Alta
8,1473,4,4909,2352120,43196,2467 LINCOLN,NUEVO LEÓN,Small Franchise,F GDL S805 CUMBRE ELITE II,Roles Canela ,BIM,120.0,2.0,8,67.6,0,0.0,1.0,1,0.62117004,Procura Alta
7,1471,1,1133,182703,34938,2516 ESCOBEDO,NUEVO LEÓN,Individual,LOPEZ,Donas Azucar Tubo ,BIM,158.0,10.0,1,10.69,0,0.0,0.0,0,0.48771414,Procura Baixa
8,1677,4,4701,35970,31511,2360 OAXACA BIMBO,OAXACA,Individual,MERAZ STA  ROSA,Canelitas Tubo ,MLA,180.0,33.0,4,41.84,0,0.0,1.0,1,0.891635,Procura Alta
9,3213,1,4416,4537782,43064,2027 AG. VALLEJO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Submarinos Fresa ,MLA,105.0,3.0,1,8.15,0,0.0,0.0,0,0.3528879,Procura Baixa
8,1117,1,1044,57809,3631,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Individual,MORENO,Pan Integral ,BIM,370.0,unknown,1,16.35,1,16.35,0.0,1,0.5217583,Procura Alta
6,1622,1,1151,154150,1278,2375 VERACRUZ NORTE,VERACRUZ,Small Franchise,EL BODEGON DE SEMILLAS S A  DE C V,Nito ,BIM,62.0,1.0,20,90.0,0,0.0,1.0,1,0.9752618,Procura Alta
8,1445,1,1051,4543020,34212,2479 SANTA CATARINA BIMBO,NUEVO LEÓN,NO IDENTIFICADO,NO IDENTIFICADO,Pan Doble Fibra ,BIM,640.0,unknown,3,66.66,0,0.0,0.0,0,0.19009545,Procura Baixa
7,1215,1,1403,425006,32819,2049 AG. IZTAPALAPA 1,"MÉXICO, D.F.",Individual,YADIRA,Chocodonitas ,BIM,102.0,6.0,3,26.67,0,0.0,0.0,0,0.3120315,Procura Baixa
9,2066,2,1556,1683596,32959,2168 MORELIA ABASTOS,MICHOACÁN,Individual,GIGANTE MORELIA RIO,Mi Chocorol ,MLA,180.0,6.0,12,192.0,0,0.0,1.0,1,0.98968214,Procura Alta
7,1222,1,1207,4386949,1146,2088 AG. CEYLAN,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Pan Integral ,BIM,675.0,unknown,1,21.39,0,0.0,0.0,1,0.70583856,Procura Alta
8,1366,1,1155,1562971,1242,2325 TECOMAN,COLIMA,Supermarket,MINISUPER GONBRY,Donitas Espolvoreadas ,BIM,105.0,6.0,9,68.76,0,0.0,1.0,1,0.91127,Procura Alta
7,1127,1,4452,428263,37058,2003 AG. COACALCO,ESTADO DE MÉXICO,Individual,COACALCO,Choco Roles ,MLA,80.0,2.0,15,112.5,0,0.0,1.0,1,0.8618356,Procura Alta
8,1236,1,1122,28192,1250,2056 PUEBLA NORTE MARINELA,PUEBLA,Individual,PRODUCTOS POPULARES SALAS,Donas Azucar ,BIM,105.0,4.0,26,198.64,0,0.0,1.0,1,0.7561938,Procura Alta
7,2030,1,1056,1822847,3631,2165 LEON SAN JUAN BOSCO,GUANAJUATO,Supermarket,MINI SUPER ROSI Y FAM,Pan Integral ,BIM,370.0,unknown,4,65.4,0,0.0,1.0,0,0.48163623,Procura Baixa
6,3214,1,4450,2446434,37058,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,GUERRA,Choco Roles ,MLA,80.0,2.0,1,7.5,0,0.0,0.0,1,0.739119,Procura Alta
8,1614,1,2813,1985819,43307,2355 JALAPA I,VERACRUZ,Individual,JUQUILITA,Gansito ,MLA,50.0,1.0,9,47.52,0,0.0,1.0,1,0.96784467,Procura Alta
7,3212,1,1031,429154,1160,2031 AG. PANTITLAN,"MÉXICO, D.F.",Individual,EVA,Bimbollos ,BIM,450.0,8.0,1,18.86,0,0.0,0.0,0,0.26605123,Procura Baixa
7,1371,4,6607,24375,2025,2315 SAN LUIS POTOSI MARINELA,SAN LUIS POTOSÍ,Oxxo Store,OXXO RICARDO B  ANAYA,Pan Blanco ,BIM,460.0,unknown,7,126.28,0,0.0,1.0,1,0.85090476,Procura Alta
7,1222,1,4446,2251321,43285,2088 AG. CEYLAN,"MÉXICO, D.F.",Individual,ABRAHAM,Gansito ,MLA,50.0,1.0,15,79.2,0,0.0,1.0,1,0.9821072,Procura Alta
9,1122,1,1490,605330,1284,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Individual,FLOR,Rebanada ,BIM,55.0,2.0,12,36.24,0,0.0,1.0,1,0.98168164,Procura Alta
9,2032,1,1057,3555836,35727,2155 CELAYA NORPONIENTE,GUANAJUATO,NO IDENTIFICADO,NO IDENTIFICADO,Tortillina ,TR,328.0,unknown,6,57.6,0,0.0,1.0,1,0.5237052,Procura Alta
8,3213,1,1409,1416101,31423,2027 AG. VALLEJO,"MÉXICO, D.F.",Eatery,CREMERIA Y ABARROTES CHELY,Donas Azucar Tubo ,BIM,158.0,10.0,8,85.52,0,0.0,1.0,0,0.47712997,Procura Baixa
9,3219,1,1644,2451462,303,2003 AG. COACALCO,ESTADO DE MÉXICO,Small Franchise,MI LUZ,Dalmata ,MLA,55.0,1.0,6,27.24,0,0.0,1.0,1,0.68463385,Procura Alta
9,1237,1,2160,484056,37361,2063 TEHUACAN MARINELA,PUEBLA,Individual,GARCIA,Canelitas ,MLA,120.0,unknown,6,37.5,0,0.0,1.0,1,0.57288206,Procura Alta
9,1212,1,2104,174726,32934,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Small Franchise,LA ISABELITA,Lors ,MLA,98.0,10.0,1,7.04,0,0.0,0.0,0,0.40469536,Procura Baixa
6,2235,1,1204,2297955,34868,2384 CIUDAD DEL CARMEN,CAMPECHE,Individual,CHRISTIAN,Rebanada Sandwich MP ,BIM,55.0,2.0,3,9.06,0,0.0,0.0,1,0.8026755,Procura Alta
9,1124,1,1621,169926,4245,2021 AG. XOCHIMILCO 2,"MÉXICO, D.F.",Individual,ERIKA,Conchas ,TR,120.0,2.0,3,31.44,0,0.0,0.0,0,0.4935524,Procura Baixa
6,4010,1,1167,113252,48579,2487 AEROPUERTO,NUEVO LEÓN,Individual,D MAYRA,Bran Frut Manzana Canela ,BIM,48.0,unknown,3,12.18,0,0.0,0.0,1,0.57996225,Procura Alta
6,1912,1,2001,63161,43069,2294 GUADALAJARA,JALISCO,Supermarket,MINI SUPER EL PINAR,Pinguinos ,MLA,80.0,2.0,8,59.28,0,0.0,1.0,1,0.87493014,Procura Alta
9,1223,1,2151,2190454,43058,2070 AG. XOCHIMILCO 1,"MÉXICO, D.F.",Small Franchise,NUEVA XIMENA II,Sponch ,MLA,120.0,8.0,14,130.9,0,0.0,1.0,1,0.58278245,Procura Alta
8,1227,1,1013,8189,48077,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO,Individual,NESTOR HERNANDEZ,Totopo Chilaquiles ,MR,280.0,unknown,2,28.52,0,0.0,0.0,0,0.23679835,Procura Baixa
8,1955,1,5002,573655,32303,2290 DURANGO BIMBO,DURANGO,Small Franchise,EL AVION,Bigotes Chocolate ,TR,60.0,unknown,6,36.0,0,0.0,1.0,0,0.40158355,Procura Baixa
9,1126,1,1207,559132,1240,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Small Franchise,LA REYNA,Mantecadas Vainilla ,BIM,125.0,4.0,28,234.64,0,0.0,1.0,1,0.7888615,Procura Alta
9,1121,1,2114,169090,35305,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Supermarket,SUPER F,Barritas Fresa ,MLA,75.0,unknown,15,93.75,0,0.0,1.0,1,0.96042705,Procura Alta
6,1697,1,1045,355625,2233,2412 APAN,HIDALGO,Small Franchise,ABA DEL CENTRO,Pan Blanco ,BIM,640.0,unknown,2,39.88,0,0.0,0.0,1,0.66190356,Procura Alta
9,3212,1,2154,1506989,40930,2031 AG. PANTITLAN,"MÉXICO, D.F.",General Market/Mart,ABARROTES PALACIOS,Triki Trakes ,MLA,69.0,8.0,10,61.5,0,0.0,1.0,1,0.55338156,Procura Alta
9,1374,4,6601,2431569,1064,2251 AGUASCALIENTES NORTE,AGUASCALIENTES,Oxxo Store,OXXO VILLAS DEL VERGEL,Panque Marmol ,BIM,255.0,unknown,1,17.02,0,0.0,0.0,1,0.52881,Procura Alta
7,1545,4,6614,4259244,43316,2557 BW_GUASAVE,SINALOA,NO IDENTIFICADO,NO IDENTIFICADO,Submarinos Vainilla ,MLA,105.0,3.0,4,36.8,0,0.0,1.0,1,0.57346207,Procura Alta
6,1478,4,4908,4252113,44371,2515 CAVAZOS,NUEVO LEÓN,NO IDENTIFICADO,NO IDENTIFICADO,Mantecadas ,TR,105.0,2.0,5,37.4,0,0.0,1.0,1,0.8355981,Procura Alta
6,1628,1,5131,85292,4280,2364 PUEBLA NORTE BIMBO,PUEBLA,Individual,DON ROBERT,Doraditas ,TR,110.0,unknown,3,18.0,0,0.0,0.0,1,0.8501621,Procura Alta
9,3217,1,2108,2387627,30532,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",Individual,SOFIA,Principe ,MLA,106.0,10.0,6,46.68,0,0.0,1.0,1,0.90135384,Procura Alta
6,23669,1,1113,1909530,35651,2366 SAN ANDRES,VERACRUZ,Individual,TIENDAS LORES REVOLUCION,Madalenas ,BIM,93.0,3.0,8,60.0,0,0.0,1.0,1,0.85234785,Procura Alta
6,2629,1,1253,246371,31392,2188 MARAVATIO,MICHOACÁN,Individual,JUAN NAVA,Pan Doble Fibra ,BIM,640.0,unknown,1,22.22,1,22.22,0.0,0,0.0764019,Procura Baixa
7,1470,1,2105,209776,30552,2515 CAVAZOS,NUEVO LEÓN,Eatery,FRUTERIA MARTINEZ,Suavicremas Fresa ,MLA,84.0,unknown,2,10.76,0,0.0,0.0,0,0.4658229,Procura Baixa
8,1150,4,6608,1452082,37057,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Oxxo Store,OXXO DKT,Choco Roles ,MLA,80.0,2.0,36,272.88,0,0.0,1.0,1,0.9788438,Procura Alta
9,1118,1,1428,27496,41938,2007 AG. LA VILLA,"MÉXICO, D.F.",General Market/Mart,ABARROTES LA ESPERANZA,Mantecadas Nuez ,BIM,123.0,unknown,5,49.55,0,0.0,1.0,1,0.53947705,Procura Alta
7,1212,1,1620,425377,35141,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Small Franchise,TRIUNFO DEL 75,Super Pan Blanco Ajonjoli ,WON,567.0,unknown,4,82.0,0,0.0,1.0,0,0.24747825,Procura Baixa
8,1626,1,2851,193822,40886,2377 VERACRUZ SUR MLA,VERACRUZ,Individual,AB  ADY,Marias ,LAR,170.0,unknown,10,57.6,0,0.0,1.0,1,0.8045215,Procura Alta
